Car_Image,Name,Model,In_Game_Price,car_source,stock_specs,Stock_Rating,Drive_Type,speed,handling,acceleration,launch,braking,Offroad,Top_Speed,0-60_Mph,0-100_Mph,car_perfs 6,car_source_1,car_source_2,Horse_Power,g-force
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_564.jpg?v=1,1971 Ford Mustang Mach 1 1971,CLASSIC MUSCLE,"250,000",This info will be available soon,C,546.0,RWD,4.8,3.8,3.4,3.2,2.5,5.2,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,376,"3,710"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_157.jpg?v=1,1972 Ford Falcon XA GT-HO,CLASSIC MUSCLE,"80,000",Autoshow,B,624.0,RWD,6.3,4.2,4.0,3.3,2.9,5.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,410,"3,461"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_158.jpg?v=1,1973 Ford Capri RS3100,CLASSIC SPORTS CARS,"55,000",Autoshow,D,497.0,RWD,4.8,4.1,3.8,3.3,2.5,5.2,130.5 Mph,7.3s,20.8s,0.81 g,Wheelspin,info_not_found,148,"2,315"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_159.jpg?v=1,1973 Ford Escort RS1600,CLASSIC RALLY,"73,000",Autoshow,D,476.0,RWD,4.2,4.1,3.7,2.7,2.9,5.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,113,"1,918"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_160.jpg?v=1,1975 Ford Bronco,PICK-UP & 4X4'S,"38,000",Autoshow,D,421.0,AWD,4.3,3.0,3.5,2.8,2.1,8.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,205,"3,545"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_161.jpg?v=1,1977 Ford #5 Escort RS1800 MkII,CLASSIC RALLY,"300,000",Autoshow,B,662.0,RWD,4.4,4.5,5.0,5.3,3.8,7.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Forza Shop,255,"2,161"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_162.jpg?v=1,1977 Ford Escort RS1800,CLASSIC RALLY,"88,000",Autoshow,D,477.0,RWD,4.2,4.2,3.6,3.0,2.8,6.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,115,"1,986"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_163.jpg?v=1,1981 Ford Fiesta XR2,RETRO HOT HATCH,"25,000",Wheelspin,D,369.0,FWD,3.8,4.4,3.1,2.4,2.5,5.1,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,84,"1,852"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_164.jpg?v=1,1985 Ford RS200 Evolution,RALLY MONSTERS,"260,000",Autoshow,S1,808.0,AWD,5.4,5.7,6.9,2.3,5.0,7.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,506,"2,464"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_165.jpg?v=1,1986 Ford Escort RS Turbo,RETRO HOT HATCH,"25,000",Autoshow,C,516.0,FWD,4.5,4.2,3.8,3.7,2.8,4.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,130,"2,154"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_166.jpg?v=1,1987 Ford Sierra Cosworth RS500,RETRO SALOONS,"66,000",Autoshow,B,604.0,RWD,5.6,4.8,4.3,3.3,3.4,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,224,"2,734"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_167.jpg?v=1,1992 Ford Escort RS Cosworth,RETRO RALLY,"66,000",Autoshow,C,565.0,AWD,5.2,4.8,4.3,2.8,3.1,5.2,142.9 Mph,6.2s,17.4s,0.89 g,Wheelspin,info_not_found,224,"2,811"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_168.jpg?v=1,1993 Ford SVT Cobra R,RETRO MUSCLE,"28,000",Autoshow,C,539.0,RWD,5.3,4.5,3.7,2.9,2.9,4.7,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,235,"3,125"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_169.jpg?v=1,1994 Ford Supervan 3,TRACK TOYS,"500,000",Autoshow,S1,820.0,RWD,5.2,8.0,7.4,5.5,7.9,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,295,"1,962"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_170.jpg?v=1,1999 Ford Racing Puma,RETRO RALLY,"20,000",Autoshow,C,514.0,FWD,4.9,4.6,3.5,2.7,3.3,5.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,153,"2,588"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_513.jpg?v=1,1999 Ford Racing Puma Forza Edition,RALLY MONSTERS,"500,000",Other,S1,900.0,AWD,5.7,6.3,9.4,6.0,5.8,8.0,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,506,"2,194"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_171.jpg?v=1,2000 Ford SVT Cobra R,RETRO MUSCLE,"55,000",Autoshow,B,648.0,RWD,6.7,5.0,4.0,4.0,3.4,4.5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,385,"3,589"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_172.jpg?v=1,2003 Ford Focus RS,HOT HATCH,"30,000",Autoshow,C,593.0,FWD,5.1,5.1,4.1,3.6,3.5,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,212,"2,822"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_173.jpg?v=1,2005 Ford GT,RETRO SUPERCARS,"300,000",Wheelspin,A,786.0,RWD,7.7,6.6,4.7,3.3,5.3,5.1,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,550,"3,390"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_174.jpg?v=1,2009 Ford Focus RS,SUPER HOT HATCH,"25,000",Autoshow,B,660.0,FWD,5.6,5.5,4.4,4.5,3.9,4.7,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,300,"3,236"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_175.jpg?v=1,2010 Ford Crown Victoria Police Interceptor,RETRO MUSCLE,"25,000",Autoshow,D,462.0,RWD,5.2,4.1,3.1,1.9,2.5,5.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,250,"4,057"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_176.jpg?v=1,2011 Ford F-150 SVT Raptor,PICK-UP & 4X4'S,"42,000",Autoshow,C,518.0,AWD,5.3,3.3,4.1,3.1,2.8,8.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,411,"6,006"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_177.jpg?v=1,2011 Ford Transit SuperSportVan,VANS AND UTILITY,"50,000",Autoshow,D,347.0,RWD,4.5,4.0,2.7,3.1,2.3,5.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,198,"4,493"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_178.jpg?v=1,2013 Ford Shelby GT500,MODERN MUSCLE,"115,000",Autoshow,A,756.0,RWD,7.4,5.2,4.7,4.6,4.3,4.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,662,"3,898"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_181.jpg?v=1,2014 Ford #11 Rockstar F-150 Trophy Truck,UNLIMITED OFFROAD,"500,000",Autoshow,A,731.0,RWD,5.6,3.3,4.6,4.5,4.8,9.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,850,"6,250"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_180.jpg?v=1,2014 Ford Ranger T6 Rally Raid,OFFROAD,"250,000",Autoshow,B,643.0,AWD,4.4,4.8,5.4,7.8,4.0,8.4,0.0 Mph,5.5s,15.4s,0.85 g,Wheelspin,Accolade,349,"4,354"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_189.jpg?v=1,2017 Ford #14 Rahal Letterman Lanigan Racing GRC Fiesta,RALLY MONSTERS,"500,000",Wheelspin,S1,860.0,AWD,5.0,5.6,9.2,10.0,5.9,7.6,0.0 Mph,2.8s,5.9s,1.17 g,Season Event,Festival Playlist,600,"2,746"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_190.jpg?v=1,2017 Ford #25 'Brocky' Ultra4 Bronco RTR,UNLIMITED OFFROAD,"500,000",Autoshow,A,748.0,AWD,4.7,4.1,6.1,5.2,5.2,10.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,600,"4,500"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_186.jpg?v=1,2017 Ford Focus RS,SUPER HOT HATCH,"59,000",Autoshow,A,702.0,AWD,6.2,6.0,5.8,3.7,4.2,5.5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,350,"3,446"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_187.jpg?v=1,2017 Ford GT,MODERN SUPERCARS,"400,000",Autoshow,S1,863.0,RWD,8.3,7.1,6.6,3.6,8.5,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Accolade,info_not_found,630,"3,353"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_185.jpg?v=1,2017 Ford M-Sport Fiesta RS,RALLY MONSTERS,"500,000",Autoshow,S1,808.0,AWD,5.1,6.1,8.7,9.7,6.1,8.5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,375,"2,800"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_191.jpg?v=1,2018 Ford #25 Mustang RTR,DRIFT CARS,"500,000",Autoshow,S1,834.0,RWD,5.9,5.3,5.2,5.5,4.7,4.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,000","3,100"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_194.jpg?v=1,2018 Ford #88 Mustang RTR,DRIFT CARS,"500,000",Autoshow,S1,834.0,RWD,5.9,5.3,5.2,5.5,4.7,4.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,000","3,100"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_195.jpg?v=1,2019 Ford Ranger Raptor,PICK-UP & 4X4'S,"58,000",Wheelspin,D,451.0,AWD,4.5,3.3,2.7,4.9,3.1,8.6,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,211,"5,141"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_197.jpg?v=2,2020 Ford #2069 Ford Performance Bronco R,OFFROAD,"250,000",Autoshow,C,544.0,AWD,4.2,4.1,3.2,5.2,4.8,10.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,325,"4,475"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_201.jpg?v=1,1989 Formula Drift #98 BMW 325i,DRIFT CARS,"300,000",Autoshow,S1,813.0,RWD,6.9,5.1,5.0,5.2,4.2,4.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,750,"2,800"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_536.jpg?v=1,1995 Formula Drift #34 Toyota Supra MKIV,DRIFT CARS,0,Autoshow,S1,845.0,RWD,7.7,5.6,5.2,3.7,5.6,4.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,035","2,849"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_202.jpg?v=1,1997 Formula Drift #777 Nissan 240SX,DRIFT CARS,"300,000",Autoshow,S1,826.0,RWD,6.7,5.3,5.2,5.5,4.4,4.0,181.3 Mph,4.6s,7.9s,1.04 g,Wheelspin,Accolade,"1,251","3,100"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_203.jpg?v=1,2006 Formula Drift #43 Dodge Viper SRT10,DRIFT CARS,"300,000",Autoshow,S1,826.0,RWD,7.3,5.4,5.3,5.6,4.9,3.7,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,"1,350","2,900"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_204.jpg?v=1,2007 Formula Drift #117 599 GTB Fiorano,DRIFT CARS,"500,000",Autoshow,S1,852.0,RWD,6.8,5.3,5.7,6.1,4.7,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,917,"3,200"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_537.jpg?v=1,2009 Formula Drift #99 Mazda RX-8,DRIFT CARS,0,Autoshow,S1,829.0,RWD,6.7,5.4,4.7,3.2,4.5,4.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,000","2,824"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_205.jpg?v=1,2013 Formula Drift #777 Chevrolet Corvette,DRIFT CARS,"300,000",Autoshow,S1,848.0,RWD,6.4,5.5,5.1,5.4,4.8,3.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,050","3,000"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_206.jpg?v=1,2015 Formula Drift #13 Ford Mustang,DRIFT CARS,"300,000",Autoshow,S1,825.0,RWD,5.8,5.4,5.1,5.4,4.7,4.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,986,"3,100"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_207.jpg?v=1,2016 Formula Drift #530 HSV Maloo GEN-F,DRIFT CARS,"300,000",Autoshow,S1,808.0,RWD,7.6,5.3,4.6,4.8,4.3,4.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,000","2,899"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_532.jpg?v=1,2017 Formula Drift #357 Chevrolet Corvette,DRIFT CARS,0,Autoshow,S1,835.0,RWD,8.9,5.5,5.1,5.4,4.9,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,825,"2,939"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_208.jpg?v=1,2018 Formula Drift #64 Nissan 370Z,DRIFT CARS,"300,000",Autoshow,S1,843.0,RWD,7.3,5.4,5.2,5.5,4.4,4.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,"1,015","2,866"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_535.jpg?v=1,2019 Formula Drift #411 Toyota Corolla Hatchback,DRIFT CARS,0,Autoshow,S1,840.0,RWD,7.0,5.2,5.0,5.2,5.5,4.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,185","3,156"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_534.jpg?v=1,2020 Formula Drift #151 Toyota GR Supra,DRIFT CARS,0,Autoshow,S1,863.0,RWD,6.2,5.3,5.5,3.6,5.6,4.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,033","3,156"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_533.jpg?v=1,2020 Formula Drift #91 BMW M2,DRIFT CARS,0,Autoshow,S1,839.0,RWD,6.7,5.3,5.2,5.6,5.0,3.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,822,"2,849"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_209.jpg?v=1,2018 Funco Motorsports F9,UNLIMITED BUGGIES,"500,000",Wheelspin,S1,821.0,RWD,5.2,2.9,7.6,8.5,5.1,8.8,139.2 Mph,3.5s,5.7s,0.93 g,Accolade,info_not_found,"1,750","2,800"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_524.jpg?v=1,1984 Honda Civic CRX Mugen,RETRO HOT HATCH,"40,000",Season Event,D,499.0,FWD,4.8,4.7,3.0,1.8,2.6,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Festival Playlist,Forza Shop,120,"1,819"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_218.jpg?v=1,1992 Honda NSX-R,RETRO SPORTS CARS,"90,000",Autoshow,B,691.0,RWD,6.2,6.1,4.9,3.8,4.3,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,276,"2,712"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_220.jpg?v=1,1997 Honda Civic Type R,RETRO HOT HATCH,"25,000",Autoshow,C,553.0,FWD,5.5,4.8,3.7,3.0,3.0,4.7,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,182,"2,403"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_221.jpg?v=1,2003 Honda S2000,MODERN SPORTS CARS,"25,000",Autoshow,B,630.0,RWD,6.0,5.4,4.2,3.7,3.3,5.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,247,"2,756"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_222.jpg?v=1,2004 Honda Civic Type R,RETRO HOT HATCH,"25,000",Autoshow,C,600.0,FWD,5.4,5.0,4.1,3.7,3.5,5.1,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,212,"2,624"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_223.jpg?v=1,2005 Honda NSX-R,RETRO SPORTS CARS,"150,000",Autoshow,B,691.0,RWD,6.4,5.8,5.0,3.8,4.7,4.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,290,"2,800"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_224.jpg?v=1,2005 Honda NSX-R GT,RETRO SPORTS CARS,"500,000",Season Event,A,725.0,RWD,6.4,6.7,5.6,4.4,5.6,4.5,info_not_found,info_not_found,info_not_found,info_not_found,Festival Playlist,Forza Shop,276,"2,800"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_225.jpg?v=1,2007 Honda Civic Type R,HOT HATCH,"20,000",Autoshow,C,574.0,FWD,5.3,5.4,4.0,3.2,3.7,5.2,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,198,"2,965"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_226.jpg?v=1,2009 Honda S2000 CR,MODERN SPORTS CARS,"25,000",Autoshow,B,635.0,RWD,5.7,5.7,4.6,3.7,3.7,5.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,237,"2,813"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_228.jpg?v=2,2016 Honda Civic Coupe,RALLY MONSTERS,"155,000",Season Event,S1,861.0,AWD,5.0,5.6,9.2,8.4,5.8,7.3,info_not_found,info_not_found,info_not_found,info_not_found,Festival Playlist,Forza Shop,600,"2,746"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_538.jpg?v=1,2016 Honda Civic Type R,SUPER HOT HATCH,"38,000",Autoshow,B,699.0,FWD,6.5,6.0,4.7,4.8,4.3,4.6,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,306,"3,047"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_229.jpg?v=1,2018 Honda Civic Type R,SUPER HOT HATCH,"59,000",Autoshow,A,727.0,FWD,6.8,6.0,4.6,4.8,4.6,4.6,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,306,"3,117"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_230.jpg?v=1,1955 Hoonigan Chevrolet Bel Air,RODS AND CUSTOMS,"76,000",Autoshow,B,621.0,RWD,5.7,3.8,4.1,3.1,3.0,6.4,157.8 Mph,6.2s,13.1s,0.82 g,Wheelspin,Accolade,410,"3,244"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_231.jpg?v=1,"1965 Hoonigan Ford ""Hoonicorn"" Mustang",DRIFT CARS,"500,000",Autoshow,S2,951.0,AWD,9.2,6.7,10.0,7.4,5.9,5.5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,400","2,998"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_232.jpg?v=1,1965 Hoonigan GYMKHANA 10 Ford Hoonicorn Mustang,DRIFT CARS,"500,000",Season Event,S2,952.0,AWD,8.8,6.6,10.0,7.7,5.9,5.4,info_not_found,info_not_found,info_not_found,info_not_found,Festival Playlist,Forza Shop,"1,400","2,998"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_233.jpg?v=1,1972 Hoonigan Chevrolet Napalm Nova,CLASSIC MUSCLE,"50,000",Autoshow,A,731.0,RWD,6.7,5.2,5.0,5.3,4.7,5.0,185.4 Mph,4.1s,9.7s,0.95 g,Wheelspin,info_not_found,475,"3,566"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_234.jpg?v=1,"1977 Hoonigan GYMKHANA 10 Ford F-150 ""Hoonitruck""",DRIFT CARS,"500,000",Autoshow,S1,896.0,AWD,6.2,6.5,7.9,8.7,6.7,5.7,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,914,"3,210"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_235.jpg?v=1,1978 Hoonigan Ford Escort RS1800,RALLY MONSTERS,"300,000",Autoshow,S1,820.0,RWD,6.2,6.7,5.7,6.1,6.3,4.2,171.5 Mph,4.3s,10.1s,1.15 g,Wheelspin,info_not_found,333,"1,846"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_236.jpg?v=1,1986 Hoonigan Ford RS200 Evolution,RALLY MONSTERS,"500,000",Autoshow,S2,904.0,AWD,7.6,6.5,9.5,5.1,5.3,8.3,0.0 Mph,2.6s,4.9s,1.22 g,Wheelspin,info_not_found,750,"2,494"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_238.jpg?v=1,1991 Hoonigan GYMKHANA 10 Ford Escort Cosworth Group A,RALLY MONSTERS,"500,000",Autoshow,S1,862.0,AWD,7.8,6.2,9.1,8.7,5.3,7.6,213.8 Mph,2.5s,5.2s,1.14 g,Wheelspin,info_not_found,620,"2,690"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_237.jpg?v=1,1991 Hoonigan Rauh-Welt Begriff Porsche 911 Turbo,RETRO SUPERCARS,"160,000",Mastery Tree,S1,811.0,RWD,6.7,7.7,7.2,4.1,5.3,4.0,187.3 Mph,4.1s,9.8s,1.23 g,Season Event,Festival Playlist,385,"2,976"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_239.jpg?v=1,1992 Hoonigan Mazda RX-7 Twerkstallion,DRIFT CARS,"50,000",Mastery Tree,A,799.0,RWD,8.3,5.8,4.6,4.7,4.5,3.8,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,600,"2,866"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_240.jpg?v=1,1994 Hoonigan Ford Escort RS Cosworth WRC “Cossie V2”,RALLY MONSTERS,"500,000",Autoshow,A,783.0,AWD,5.5,6.1,7.7,4.0,5.9,7.4,153.2 Mph,3.1s,7.7s,1.10 g,Other,info_not_found,371,"2,822"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_241.jpg?v=1,2016 Hoonigan GYMKHANA 10 Ford Focus RS RX,RALLY MONSTERS,"500,000",Wheelspin,S1,862.0,AWD,5.1,5.7,9.2,10.0,6.4,7.2,142.6 Mph,1.9s,5.0s,1.18 g,Accolade,info_not_found,620,"2,690"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_242.jpg?v=1,1969 Hot Wheels Twin Mill,RODS AND CUSTOMS,"110,000",Wheelspin,A,798.0,RWD,8.6,5.2,4.9,5.2,4.5,3.8,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,"1,401","4,696"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_243.jpg?v=1,2011 Hot Wheels Bone Shaker,RODS AND CUSTOMS,"150,000",Autoshow,A,790.0,RWD,6.0,5.2,5.7,6.2,4.9,4.2,165.8 Mph,4.0s,9.0s,1.11 g,Accolade,info_not_found,402,"2,205"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_244.jpg?v=1,2014 HSV GEN-F GTS,MODERN MUSCLE,"75,000",Autoshow,A,721.0,RWD,7.0,5.5,4.8,4.0,4.5,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,577,"4,147"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_245.jpg?v=1,2014 HSV Limited Edition GEN-F GTS Maloo,VANS AND UTILITY,"62,000",Autoshow,A,742.0,RWD,6.5,5.5,4.8,4.6,4.8,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,577,"4,034"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_246.jpg?v=1,2006 HUMMER H1 Alpha,PICK-UP & 4X4'S,"112,000",Autoshow,D,354.0,AWD,4.2,2.9,2.0,2.5,2.4,8.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,300,"8,114"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_247.jpg?v=1,2019 Hyundai Veloster N,SUPER HOT HATCH,"30,000",Wheelspin,B,645.0,FWD,6.0,5.4,4.5,4.7,3.7,5.0,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,275,"3,106"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_248.jpg?v=1,2015 Infiniti Q60 Concept,SUPER SALOONS,"50,000",Autoshow,A,735.0,RWD,6.8,5.6,4.8,5.0,4.7,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,400,"3,650"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_249.jpg?v=1,1970 International Scout 800A,PICK-UP & 4X4'S,"40,000",Autoshow,D,384.0,AWD,4.1,3.0,2.7,3.6,2.1,7.8,116.0 Mph,15.3s,37.8s,0.75 g,Wheelspin,info_not_found,193,"3,615"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_519.jpg?v=1,2018 ItalDesign ZeroUno,HYPERCARS,"2,400,000",Season Event,S1,869.0,AWD,7.6,7.7,9.2,8.9,8.0,4.9,210.9 Mph,2.8s,6.2s,1.24 g,Festival Playlist,Forza Shop,602,"3,362"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_250.jpg?v=1,1956 Jaguar D-Type,CLASSIC RACERS,"22,000,000",Autoshow,B,630.0,RWD,5.6,3.8,3.8,2.6,2.8,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,245,"2,100"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_251.jpg?v=1,1959 Jaguar Mk II 3.8,CLASSIC RACERS,"80,000",Autoshow,D,448.0,RWD,4.6,4.1,3.5,2.8,2.8,5.5,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,220,"3,360"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_252.jpg?v=1,1961 Jaguar E-type,RARE CLASSICS,"150,000",Autoshow,C,525.0,RWD,5.2,4.2,4.0,2.8,2.7,5.2,144.3 Mph,7.4s,19.0s,0.79 g,Wheelspin,info_not_found,265,"2,900"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_253.jpg?v=1,1964 Jaguar Lightweight E-Type,CLASSIC RACERS,"7,500,000",Autoshow,B,688.0,RWD,6.3,4.4,4.7,4.4,3.4,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,340,"2,292"
